dtime,open,high,low,close
2019-12-11 09:20:00+00:00,108.712,108.712,108.704,108.706
2019-12-11 09:21:00+00:00,108.704,108.704,108.699,108.699
2019-12-11 09:22:00+00:00,108.696,108.701,108.696,108.698
2019-12-11 09:23:00+00:00,108.700,108.703,108.695,108.697
2019-12-11 09:24:00+00:00,108.695,108.697,108.690,108.697
2019-12-11 09:25:00+00:00,108.695,108.706,108.695,108.704
2019-12-11 09:26:00+00:00,108.706,108.706,108.696,108.696
2019-12-11 09:27:00+00:00,108.699,108.701,108.696,108.701
2019-12-11 09:28:00+00:00,108.698,108.698,108.696,108.696
2019-12-11 09:29:00+00:00,108.693,108.696,108.685,108.688
2019-12-11 09:30:00+00:00,108.690,108.696,108.690,108.693
2019-12-11 09:31:00+00:00,108.696,108.696,108.683,108.685
2019-12-11 09:32:00+00:00,108.683,108.688,108.675,108.688
2019-12-11 09:33:00+00:00,108.686,108.690,108.686,108.690
2019-12-11 09:34:00+00:00,108.688,108.688,108.678,108.678
2019-12-11 09:35:00+00:00,108.680,108.686,108.680,108.686
2019-12-11 09:36:00+00:00,108.688,108.688,108.680,108.680
2019-12-11 09:37:00+00:00,108.678,108.688,108.678,108.688
2019-12-11 09:38:00+00:00,108.690,108.694,108.690,108.694
2019-12-11 09:39:00+00:00,108.692,108.700,108.692,108.698
2019-12-11 09:40:00+00:00,108.695,108.700,108.695,108.700
2019-12-11 09:41:00+00:00,108.697,108.700,108.692,108.692
2019-12-11 09:42:00+00:00,108.695,108.695,108.682,108.686
2019-12-11 09:43:00+00:00,108.688,108.688,108.678,108.681
2019-12-11 09:44:00+00:00,108.678,108.678,108.673,108.674
2019-12-11 09:45:00+00:00,108.672,108.677,108.672,108.675
2019-12-11 09:46:00+00:00,108.672,108.672,108.672,108.672
2019-12-11 09:47:00+00:00,108.674,108.677,108.674,108.677
2019-12-11 09:48:00+00:00,108.674,108.674,108.667,108.670
2019-12-11 09:49:00+00:00,108.667,108.674,108.667,108.674
2019-12-11 09:50:00+00:00,108.677,108.680,108.675,108.675
2019-12-11 09:51:00+00:00,108.672,108.684,108.672,108.678
2019-12-11 09:52:00+00:00,108.681,108.686,108.681,108.686
2019-12-11 09:53:00+00:00,108.684,108.686,108.684,108.686
2019-12-11 09:54:00+00:00,108.688,108.691,108.686,108.686
2019-12-11 09:55:00+00:00,108.688,108.694,108.686,108.692
2019-12-11 09:56:00+00:00,108.689,108.691,108.686,108.691
2019-12-11 09:57:00+00:00,108.688,108.688,108.684,108.686
2019-12-11 09:58:00+00:00,108.684,108.686,108.684,108.684
2019-12-11 09:59:00+00:00,108.686,108.689,108.681,108.689
2019-12-11 10:00:00+00:00,108.691,108.702,108.691,108.692
2019-12-11 10:01:00+00:00,108.694,108.694,108.686,108.688
2019-12-11 10:02:00+00:00,108.686,108.691,108.686,108.689
2019-12-11 10:03:00+00:00,108.686,108.696,108.684,108.696
2019-12-11 10:04:00+00:00,108.694,108.694,108.691,108.694
2019-12-11 10:05:00+00:00,108.691,108.691,108.684,108.684
2019-12-11 10:06:00+00:00,108.681,108.684,108.679,108.684
2019-12-11 10:07:00+00:00,108.681,108.681,108.678,108.678
2019-12-11 10:08:00+00:00,108.682,108.694,108.682,108.689
2019-12-11 10:09:00+00:00,108.691,108.691,108.688,108.688
2019-12-11 10:10:00+00:00,108.692,108.694,108.692,108.694
2019-12-11 10:11:00+00:00,108.692,108.692,108.689,108.689
2019-12-11 10:12:00+00:00,108.686,108.688,108.686,108.686
2019-12-11 10:13:00+00:00,108.688,108.688,108.686,108.686
2019-12-11 10:14:00+00:00,108.684,108.686,108.679,108.680
2019-12-11 10:15:00+00:00,108.682,108.685,108.682,108.685
2019-12-11 10:16:00+00:00,108.688,108.694,108.688,108.694
2019-12-11 10:17:00+00:00,108.696,108.696,108.696,108.696
2019-12-11 10:18:00+00:00,108.693,108.700,108.693,108.696
2019-12-11 10:19:00+00:00,108.698,108.698,108.698,108.698
2019-12-11 10:21:00+00:00,108.700,108.700,108.693,108.694
2019-12-11 10:22:00+00:00,108.696,108.696,108.691,108.696
2019-12-11 10:23:00+00:00,108.694,108.696,108.691,108.692
2019-12-11 10:24:00+00:00,108.689,108.691,108.686,108.689
2019-12-11 10:25:00+00:00,108.691,108.691,108.689,108.691
2019-12-11 10:26:00+00:00,108.689,108.691,108.689,108.691
2019-12-11 10:27:00+00:00,108.688,108.688,108.686,108.686
2019-12-11 10:28:00+00:00,108.688,108.691,108.688,108.691
2019-12-11 10:30:00+00:00,108.689,108.689,108.686,108.688
2019-12-11 10:31:00+00:00,108.686,108.686,108.682,108.684
2019-12-11 10:32:00+00:00,108.686,108.686,108.678,108.680
2019-12-11 10:33:00+00:00,108.683,108.683,108.680,108.680
2019-12-11 10:34:00+00:00,108.678,108.678,108.676,108.678
2019-12-11 10:35:00+00:00,108.675,108.675,108.672,108.672
2019-12-11 10:36:00+00:00,108.675,108.677,108.675,108.677
2019-12-11 10:37:00+00:00,108.675,108.677,108.664,108.670
2019-12-11 10:38:00+00:00,108.667,108.674,108.667,108.672
2019-12-11 10:39:00+00:00,108.669,108.674,108.669,108.674
2019-12-11 10:41:00+00:00,108.676,108.678,108.676,108.678
2019-12-11 10:42:00+00:00,108.675,108.677,108.674,108.676
2019-12-11 10:43:00+00:00,108.674,108.674,108.670,108.670
2019-12-11 10:44:00+00:00,108.672,108.674,108.669,108.674
2019-12-11 10:45:00+00:00,108.676,108.679,108.672,108.672
2019-12-11 10:46:00+00:00,108.674,108.674,108.660,108.660
2019-12-11 10:47:00+00:00,108.662,108.662,108.662,108.662
2019-12-11 10:48:00+00:00,108.665,108.670,108.663,108.666
2019-12-11 10:49:00+00:00,108.669,108.674,108.666,108.666
2019-12-11 10:50:00+00:00,108.664,108.666,108.664,108.664
2019-12-11 10:51:00+00:00,108.660,108.665,108.660,108.663
2019-12-11 10:52:00+00:00,108.660,108.669,108.658,108.666
2019-12-11 10:53:00+00:00,108.664,108.664,108.656,108.658
2019-12-11 10:54:00+00:00,108.660,108.668,108.660,108.668
2019-12-11 10:55:00+00:00,108.671,108.671,108.666,108.669
2019-12-11 10:56:00+00:00,108.666,108.666,108.664,108.666
2019-12-11 10:57:00+00:00,108.668,108.668,108.666,108.666
2019-12-11 10:58:00+00:00,108.668,108.668,108.666,108.666
2019-12-11 10:59:00+00:00,108.668,108.668,108.668,108.668
2019-12-11 11:00:00+00:00,108.671,108.674,108.669,108.674
2019-12-11 11:01:00+00:00,108.676,108.681,108.676,108.678
2019-12-11 11:02:00+00:00,108.681,108.681,108.678,108.678
2019-12-11 11:03:00+00:00,108.676,108.678,108.676,108.678
2019-12-11 11:04:00+00:00,108.676,108.684,108.673,108.682
2019-12-11 11:05:00+00:00,108.679,108.682,108.679,108.682
2019-12-11 11:07:00+00:00,108.684,108.688,108.683,108.683
2019-12-11 11:08:00+00:00,108.686,108.686,108.686,108.686
2019-12-11 11:09:00+00:00,108.683,108.685,108.683,108.683
2019-12-11 11:10:00+00:00,108.680,108.680,108.676,108.678
2019-12-11 11:11:00+00:00,108.676,108.676,108.674,108.674
2019-12-11 11:12:00+00:00,108.671,108.673,108.670,108.670
2019-12-11 11:13:00+00:00,108.668,108.668,108.661,108.661
2019-12-11 11:14:00+00:00,108.664,108.670,108.664,108.668
2019-12-11 11:15:00+00:00,108.671,108.678,108.671,108.676
2019-12-11 11:16:00+00:00,108.673,108.673,108.671,108.671
2019-12-11 11:17:00+00:00,108.673,108.673,108.668,108.668
2019-12-11 11:18:00+00:00,108.670,108.670,108.668,108.670
2019-12-11 11:19:00+00:00,108.668,108.670,108.663,108.663
2019-12-11 11:20:00+00:00,108.666,108.674,108.666,108.674
2019-12-11 11:21:00+00:00,108.672,108.672,108.672,108.672
2019-12-11 11:22:00+00:00,108.670,108.670,108.670,108.670
2019-12-11 11:23:00+00:00,108.672,108.674,108.672,108.672
2019-12-11 11:24:00+00:00,108.670,108.670,108.664,108.669
2019-12-11 11:25:00+00:00,108.672,108.672,108.670,108.672
2019-12-11 11:26:00+00:00,108.674,108.674,108.674,108.674
2019-12-11 11:27:00+00:00,108.672,108.676,108.672,108.674
2019-12-11 11:28:00+00:00,108.677,108.680,108.677,108.680
2019-12-11 11:29:00+00:00,108.682,108.686,108.679,108.686
2019-12-11 11:30:00+00:00,108.688,108.690,108.688,108.690
2019-12-11 11:31:00+00:00,108.688,108.690,108.686,108.690
2019-12-11 11:32:00+00:00,108.688,108.688,108.686,108.686
2019-12-11 11:33:00+00:00,108.688,108.691,108.686,108.691
2019-12-11 11:34:00+00:00,108.694,108.697,108.692,108.697
2019-12-11 11:35:00+00:00,108.695,108.697,108.695,108.697
2019-12-11 11:36:00+00:00,108.700,108.700,108.700,108.700
2019-12-11 11:37:00+00:00,108.698,108.698,108.698,108.698
2019-12-11 11:38:00+00:00,108.695,108.695,108.690,108.690
2019-12-11 11:41:00+00:00,108.692,108.692,108.690,108.690
2019-12-11 11:42:00+00:00,108.688,108.688,108.685,108.685
2019-12-11 11:43:00+00:00,108.688,108.690,108.688,108.688
2019-12-11 11:44:00+00:00,108.690,108.690,108.686,108.686
2019-12-11 11:45:00+00:00,108.688,108.688,108.686,108.688
2019-12-11 11:48:00+00:00,108.686,108.688,108.686,108.688
2019-12-11 11:50:00+00:00,108.690,108.692,108.690,108.690
2019-12-11 11:51:00+00:00,108.692,108.695,108.692,108.695
2019-12-11 11:54:00+00:00,108.692,108.692,108.690,108.690
2019-12-11 11:55:00+00:00,108.688,108.690,108.688,108.690
2019-12-11 11:56:00+00:00,108.688,108.688,108.680,108.680
2019-12-11 11:57:00+00:00,108.683,108.687,108.680,108.687
2019-12-11 11:58:00+00:00,108.684,108.692,108.684,108.692
2019-12-11 11:59:00+00:00,108.695,108.702,108.694,108.702
2019-12-11 12:00:00+00:00,108.700,108.702,108.700,108.700
2019-12-11 12:01:00+00:00,108.703,108.706,108.702,108.704
2019-12-11 12:02:00+00:00,108.702,108.706,108.702,108.706
2019-12-11 12:03:00+00:00,108.704,108.707,108.702,108.704
2019-12-11 12:04:00+00:00,108.706,108.706,108.704,108.704
2019-12-11 12:05:00+00:00,108.707,108.707,108.704,108.704
2019-12-11 12:06:00+00:00,108.706,108.709,108.706,108.709
2019-12-11 12:07:00+00:00,108.707,108.709,108.707,108.709
2019-12-11 12:08:00+00:00,108.712,108.712,108.709,108.709
2019-12-11 12:09:00+00:00,108.707,108.707,108.692,108.699
